Id	CENPI	Type	CancerType
TCGA-44-6145-11A	0.22966616782301716	Normal	LUAD
TCGA-44-8120-01A	0.6682352337427979	Tumor	LUAD
TCGA-91-6836-11A	0.24866946700694792	Normal	LUAD
TCGA-86-7713-01A	1.6489455363949292	Tumor	LUAD
TCGA-67-3773-01A	0.2378278803472951	Tumor	LUAD
TCGA-44-A479-01A	0.7544362716641919	Tumor	LUAD
TCGA-50-8460-01A	0.4353863367880522	Tumor	LUAD
TCGA-05-4422-01A	0.6027686405992256	Tumor	LUAD
TCGA-05-4390-01A	1.3303284460022897	Tumor	LUAD
TCGA-91-6830-01A	1.2339527012413896	Tumor	LUAD
TCGA-50-5068-01A	0.8841788520657174	Tumor	LUAD
TCGA-44-7669-01A	2.2409978299533297	Tumor	LUAD
TCGA-50-5066-01A	1.2790636974163612	Tumor	LUAD
TCGA-64-5815-01A	0.9441818841432585	Tumor	LUAD
TCGA-50-5939-01A	1.3507576309056195	Tumor	LUAD
TCGA-MP-A4TA-01A	1.4987440553415432	Tumor	LUAD
TCGA-97-A4M1-01A	0.336575923413189	Tumor	LUAD
TCGA-44-5645-01B	1.0199920707431063	Tumor	LUAD
TCGA-64-1677-01A	1.218679225309597	Tumor	LUAD
TCGA-44-2662-01A	2.614800325465498	Tumor	LUAD
TCGA-44-6775-01A	1.605090332261158	Tumor	LUAD
TCGA-38-4632-01A	1.5839510734268316	Tumor	LUAD
TCGA-55-8092-01A	0.952194790755019	Tumor	LUAD
TCGA-50-5946-02A	1.8477563268850916	Tumor	LUAD
TCGA-MP-A4TI-01A	1.7271618920270613	Tumor	LUAD
TCGA-05-4418-01A	0.7792317439876647	Tumor	LUAD
TCGA-MN-A4N4-01A	0.8265677997637602	Tumor	LUAD
TCGA-55-8507-01A	1.5197746268510433	Tumor	LUAD
TCGA-86-8668-01A	0.47219269452890145	Tumor	LUAD
TCGA-05-5425-01A	1.3543416531009427	Tumor	LUAD
TCGA-49-4510-01A	0.20838799090090193	Tumor	LUAD
TCGA-55-6979-01A	1.490344735005414	Tumor	LUAD
TCGA-78-7158-01A	0.6579107690184725	Tumor	LUAD
TCGA-44-6775-01C	1.866543294460759	Tumor	LUAD
TCGA-97-8547-01A	0.8279300359238592	Tumor	LUAD
TCGA-78-7153-01A	0.47950772231394007	Tumor	LUAD
TCGA-35-4122-01A	1.3336088201182164	Tumor	LUAD
TCGA-44-3918-01B	1.7724020096030553	Tumor	LUAD
TCGA-49-AARE-01A	1.4250301077068452	Tumor	LUAD
TCGA-75-5126-01A	1.2814847273895305	Tumor	LUAD
TCGA-49-6761-01A	1.0516774669329352	Tumor	LUAD
TCGA-91-7771-01A	0.6949390062706156	Tumor	LUAD
TCGA-69-7980-01A	0.8362795734638371	Tumor	LUAD
TCGA-69-8253-01A	0.1655907551665273	Tumor	LUAD
TCGA-95-7947-01A	1.4593458998811142	Tumor	LUAD
TCGA-49-4490-11A	0.21562886287902985	Normal	LUAD
TCGA-62-8394-01A	2.074505814444217	Tumor	LUAD
TCGA-55-8616-01A	0.6881413767115805	Tumor	LUAD
TCGA-49-6743-01A	2.802782192146659	Tumor	LUAD
TCGA-49-AAR4-01A	1.5478799068199602	Tumor	LUAD
TCGA-38-4625-01A	2.19113433781576	Tumor	LUAD
TCGA-75-6205-01A	1.1734795561843068	Tumor	LUAD
TCGA-05-4417-01A	0.6321970891757804	Tumor	LUAD
TCGA-50-5045-01A	0.6057191785790517	Tumor	LUAD
TCGA-97-A4M2-01A	0.4455003568511334	Tumor	LUAD
TCGA-97-A4M3-01A	0.30550068978906453	Tumor	LUAD
TCGA-44-2668-01A	1.8503096514339736	Tumor	LUAD
TCGA-71-8520-01A	1.3582724932249777	Tumor	LUAD
TCGA-75-5125-01A	2.3389112360072186	Tumor	LUAD
TCGA-49-4512-01A	0.5295146485641427	Tumor	LUAD
TCGA-86-7711-01A	1.646119386240595	Tumor	LUAD
TCGA-44-2656-01B	1.9271498295680247	Tumor	LUAD
TCGA-L4-A4E6-01A	0.37953931461678136	Tumor	LUAD
TCGA-49-AAR0-01A	1.0332652835246907	Tumor	LUAD
TCGA-50-7109-01A	1.3620593530568739	Tumor	LUAD
TCGA-L9-A50W-01A	0.3445756479824863	Tumor	LUAD
TCGA-49-6745-11A	0.19020093265872762	Normal	LUAD
TCGA-80-5607-01A	1.1503467996980534	Tumor	LUAD
TCGA-55-8094-01A	1.3155265479679148	Tumor	LUAD
TCGA-05-4430-01A	0.6762553138227949	Tumor	LUAD
TCGA-91-A4BD-01A	0.24852427303666344	Tumor	LUAD
TCGA-78-7149-01A	0.15537118356860666	Tumor	LUAD
TCGA-55-7724-01A	1.4739071675364301	Tumor	LUAD
TCGA-50-6593-01A	1.7311318415430812	Tumor	LUAD
TCGA-86-8674-01A	0.6014573642567413	Tumor	LUAD
TCGA-49-4505-01A	0.22337101741822543	Tumor	LUAD
TCGA-05-5420-01A	1.2738031706966335	Tumor	LUAD
TCGA-55-6983-01A	0.7814311153741621	Tumor	LUAD
TCGA-44-8119-01A	1.194055278463729	Tumor	LUAD
TCGA-55-6971-11A	0.22465417228439719	Normal	LUAD
TCGA-55-7994-01A	2.639296819529535	Tumor	LUAD
TCGA-55-8508-01A	1.4387600420960966	Tumor	LUAD
TCGA-73-7499-01A	1.8497549512921896	Tumor	LUAD
TCGA-50-5933-01A	1.561544188801408	Tumor	LUAD
TCGA-55-6970-11A	0.3285475791369528	Normal	LUAD
TCGA-NJ-A4YI-01A	0.484621569394196	Tumor	LUAD
TCGA-55-7573-01A	0.5824805338735501	Tumor	LUAD
TCGA-75-7030-01A	0.3016320610673293	Tumor	LUAD
TCGA-91-A4BC-01A	1.2898456715524191	Tumor	LUAD
TCGA-78-7220-01A	1.4802560967484075	Tumor	LUAD
TCGA-05-4382-01A	1.1155823933345972	Tumor	LUAD
TCGA-75-7031-01A	0.7358443332874636	Tumor	LUAD
TCGA-86-8278-01A	0.6691008979169095	Tumor	LUAD
TCGA-NJ-A55R-01A	0.645169841303987	Tumor	LUAD
TCGA-91-8496-01A	0.45713900515778527	Tumor	LUAD
TCGA-44-2655-11A	0.22692983546743295	Normal	LUAD
TCGA-MP-A4TJ-01A	0.9868726547241996	Tumor	LUAD
TCGA-69-7765-01A	0.9156376174317146	Tumor	LUAD
TCGA-64-5775-01A	1.3810668032324174	Tumor	LUAD
TCGA-44-7661-01A	1.6342370495227705	Tumor	LUAD
TCGA-49-4486-01A	0.18538457057699456	Tumor	LUAD
TCGA-75-6211-01A	2.2047355381949827	Tumor	LUAD
TCGA-05-4427-01A	1.8635730302510836	Tumor	LUAD
TCGA-MP-A4TE-01A	1.4261740960752596	Tumor	LUAD
TCGA-38-7271-01A	0.5556793965455239	Tumor	LUAD
TCGA-62-8399-01A	1.6056483367085406	Tumor	LUAD
TCGA-49-AAR2-01A	1.0974518197010017	Tumor	LUAD
TCGA-86-7953-01A	1.3359777449549237	Tumor	LUAD
TCGA-69-8254-01A	0.4104047193921416	Tumor	LUAD
TCGA-86-8055-01A	1.6573599497585418	Tumor	LUAD
TCGA-44-2665-11A	0.22862421084739323	Normal	LUAD
TCGA-55-5899-01A	2.026604717219919	Tumor	LUAD
TCGA-78-8655-01A	0.9785511165390929	Tumor	LUAD
TCGA-05-4420-01A	1.4713290962915035	Tumor	LUAD
TCGA-49-AARN-01A	0.817024087442232	Tumor	LUAD
TCGA-49-6745-01A	1.5011231180404763	Tumor	LUAD
TCGA-38-4625-11A	0.15005468287503776	Normal	LUAD
TCGA-55-8505-01A	1.3782915626172838	Tumor	LUAD
TCGA-99-8028-01A	0.44739208698269445	Tumor	LUAD
TCGA-38-6178-01A	1.0338434389084827	Tumor	LUAD
TCGA-55-6987-01A	2.0937729653125388	Tumor	LUAD
TCGA-49-4494-01A	0.9822653946770451	Tumor	LUAD
TCGA-55-6543-01A	0.6343766033448972	Tumor	LUAD
TCGA-64-1678-01A	1.9442089209640396	Tumor	LUAD
TCGA-91-6835-01A	1.429726471062881	Tumor	LUAD
TCGA-S2-AA1A-01A	0.31155506087220985	Tumor	LUAD
TCGA-69-7761-01A	1.423545747889787	Tumor	LUAD
TCGA-86-8672-01A	0.654700517891753	Tumor	LUAD
TCGA-44-5644-01A	1.1708835749154642	Tumor	LUAD
TCGA-49-4506-01A	0.5364965053538272	Tumor	LUAD
TCGA-MP-A4SV-01A	1.4015965839313866	Tumor	LUAD
TCGA-53-7626-01A	0.9007967233334315	Tumor	LUAD
TCGA-91-6847-11A	0.1484029156564566	Normal	LUAD
TCGA-MN-A4N1-01A	1.1606520372727376	Tumor	LUAD
TCGA-91-6835-11A	0.19920306465565443	Normal	LUAD
TCGA-35-4123-01A	1.1342007559346095	Tumor	LUAD
TCGA-55-6983-11A	0.2125052754251305	Normal	LUAD
TCGA-55-8621-01A	1.1052836752323738	Tumor	LUAD
TCGA-69-A59K-01A	1.7553860023858472	Tumor	LUAD
TCGA-49-4501-01A	0.35073775317368544	Tumor	LUAD
TCGA-44-2655-01A	0.18748052419604877	Tumor	LUAD
TCGA-05-4434-01A	1.0240676741986463	Tumor	LUAD
TCGA-78-7148-01A	0.9859299190999944	Tumor	LUAD
TCGA-44-6145-01A	1.2481452872945373	Tumor	LUAD
TCGA-55-8615-01A	1.1484885341659603	Tumor	LUAD
TCGA-73-4676-11A	0.21998036033592622	Normal	LUAD
TCGA-38-4626-01A	0.45135162414754126	Tumor	LUAD
TCGA-50-5930-01A	0.9099258480773916	Tumor	LUAD
TCGA-55-6981-01A	1.1180222341901362	Tumor	LUAD
TCGA-55-6984-11A	0.12297644593682402	Normal	LUAD
TCGA-62-A46R-01A	1.1329041665224706	Tumor	LUAD
TCGA-95-8039-01A	0.7761878374142447	Tumor	LUAD
TCGA-55-6986-11A	0.21412188750663874	Normal	LUAD
TCGA-97-7554-01A	1.8092262979489633	Tumor	LUAD
TCGA-67-6216-01A	0.5561582406808319	Tumor	LUAD
TCGA-MN-A4N5-01A	1.356265801811552	Tumor	LUAD
TCGA-44-3398-11B	0.2956155088225829	Normal	LUAD
TCGA-93-8067-01A	0.9107951957112325	Tumor	LUAD
TCGA-97-8176-01A	1.2722008015342312	Tumor	LUAD
TCGA-55-A493-01A	1.8494308027750224	Tumor	LUAD
TCGA-62-A46S-01A	0.6515603693608545	Tumor	LUAD
TCGA-55-6968-01A	1.8877384611450432	Tumor	LUAD
TCGA-44-6147-01A	0.9683550878221157	Tumor	LUAD
TCGA-55-8514-01A	0.2196920811083559	Tumor	LUAD
TCGA-55-7911-01A	1.5669509976971239	Tumor	LUAD
TCGA-35-3615-01A	0.18509225631748638	Tumor	LUAD
TCGA-73-4658-01A	0.5298147497167456	Tumor	LUAD
TCGA-44-6778-01A	1.326071081729523	Tumor	LUAD
TCGA-62-8397-01A	0.27447950392009324	Tumor	LUAD
TCGA-50-6595-01A	1.2378488604464342	Tumor	LUAD
TCGA-L9-A444-01A	1.09494876085061	Tumor	LUAD
TCGA-64-5779-01A	1.6870847493533754	Tumor	LUAD
TCGA-44-7660-01A	1.6559237012033916	Tumor	LUAD
TCGA-44-2666-01A	0.7734253517109291	Tumor	LUAD
TCGA-49-4512-11A	0.15695502657441393	Normal	LUAD
TCGA-44-6146-11A	0.21424364622792563	Normal	LUAD
TCGA-44-6777-01A	0.998016632834187	Tumor	LUAD
TCGA-73-4675-01A	0.44451018745992876	Tumor	LUAD
TCGA-05-4410-01A	0.5875986967596316	Tumor	LUAD
TCGA-55-7903-01A	1.7010023706781763	Tumor	LUAD
TCGA-97-7553-01A	1.2928089648772283	Tumor	LUAD
TCGA-78-7147-01A	1.3414692104150612	Tumor	LUAD
TCGA-38-4627-11A	0.28814288386580483	Normal	LUAD
TCGA-99-8033-01A	1.1060680123852433	Tumor	LUAD
TCGA-55-1594-01A	1.5708695318144574	Tumor	LUAD
TCGA-55-6980-01A	0.4218928751048951	Tumor	LUAD
TCGA-95-A4VK-01A	0.9363022906955512	Tumor	LUAD
TCGA-55-8207-01A	0.3520524842484465	Tumor	LUAD
TCGA-NJ-A55O-01A	1.2677098628276768	Tumor	LUAD
TCGA-95-7043-01A	1.2554363549792869	Tumor	LUAD
TCGA-44-7672-01A	1.2092395154740145	Tumor	LUAD
TCGA-44-6146-01B	0.8511753178375816	Tumor	LUAD
TCGA-67-3771-01A	0.9635934628337148	Tumor	LUAD
TCGA-67-3772-01A	0.6211074429554554	Tumor	LUAD
TCGA-97-A4M5-01A	0.5403688000545279	Tumor	LUAD
TCGA-53-A4EZ-01A	1.5937906317295982	Tumor	LUAD
TCGA-99-8032-01A	1.005410570976825	Tumor	LUAD
TCGA-73-4670-01A	1.5758406482987632	Tumor	LUAD
TCGA-55-7576-01A	0.9300220849081501	Tumor	LUAD
TCGA-49-6743-11A	0.2513909692605876	Normal	LUAD
TCGA-J2-A4AE-01A	0.7526233795158288	Tumor	LUAD
TCGA-93-7347-01A	0.4809628994789598	Tumor	LUAD
TCGA-75-7027-01A	1.7216293937355727	Tumor	LUAD
TCGA-62-A472-01A	1.3866871915836805	Tumor	LUAD
TCGA-78-7154-01A	1.992347640723773	Tumor	LUAD
TCGA-50-5044-01A	1.030293071298028	Tumor	LUAD
TCGA-95-A4VP-01A	0.9866151575178057	Tumor	LUAD
TCGA-44-2661-01A	0.5463275516709551	Tumor	LUAD
TCGA-49-AARO-01A	0.9065835419840541	Tumor	LUAD
TCGA-91-6831-01A	2.021552346395109	Tumor	LUAD
TCGA-55-6642-01A	1.1598904123107423	Tumor	LUAD
TCGA-86-8056-01A	0.48461166397814465	Tumor	LUAD
TCGA-L9-A5IP-01A	0.801142763135182	Tumor	LUAD
TCGA-97-7546-01A	0.7395935264096809	Tumor	LUAD
TCGA-97-7547-01A	0.16599145708281418	Tumor	LUAD
TCGA-44-6776-11A	0.1840304382530631	Normal	LUAD
TCGA-55-7914-01A	0.8577814770833664	Tumor	LUAD
TCGA-78-7143-01A	1.51714628404123	Tumor	LUAD
TCGA-97-A4M0-01A	0.48316036929353995	Tumor	LUAD
TCGA-NJ-A55A-01A	0.8278649358764641	Tumor	LUAD
TCGA-55-8205-01A	2.157476681474999	Tumor	LUAD
TCGA-05-4415-01A	2.7170977476132676	Tumor	LUAD
TCGA-97-7941-01A	0.39553655797836196	Tumor	LUAD
TCGA-86-8585-01A	1.5299753315091031	Tumor	LUAD
TCGA-55-8203-01A	1.008506178654548	Tumor	LUAD
TCGA-71-6725-01A	0.9055747564748305	Tumor	LUAD
TCGA-55-7816-01A	0.4542954810738481	Tumor	LUAD
TCGA-55-6978-01A	2.240052417023088	Tumor	LUAD
TCGA-55-1592-01A	1.4865223726228782	Tumor	LUAD
TCGA-97-8175-01A	1.4491743817514975	Tumor	LUAD
TCGA-86-7954-01A	1.4064759658771024	Tumor	LUAD
TCGA-78-8662-01A	1.0531813052776433	Tumor	LUAD
TCGA-MP-A4TF-01A	1.1702376935552943	Tumor	LUAD
TCGA-MP-A4T7-01A	0.866729164412974	Tumor	LUAD
TCGA-44-5645-01A	0.5977507441699501	Tumor	LUAD
TCGA-55-8506-01A	0.8745008924413347	Tumor	LUAD
TCGA-50-6591-01A	1.4532985369594948	Tumor	LUAD
TCGA-91-6831-11A	0.22300942535629675	Normal	LUAD
TCGA-78-7159-01A	1.522774055042257	Tumor	LUAD
TCGA-69-7763-01A	0.3205099999892241	Tumor	LUAD
TCGA-55-8085-01A	1.2151491095763398	Tumor	LUAD
TCGA-62-A471-01A	1.842687461011947	Tumor	LUAD
TCGA-91-6840-01A	1.8260302509200272	Tumor	LUAD
TCGA-44-3917-01B	2.588419372105602	Tumor	LUAD
TCGA-73-7498-01A	0.2877350236208895	Tumor	LUAD
TCGA-55-8206-01A	0.4320442509911304	Tumor	LUAD
TCGA-75-6207-01A	1.8630197163244169	Tumor	LUAD
TCGA-97-8179-01A	1.2138612939649267	Tumor	LUAD
TCGA-91-6828-11A	0.1584556182875625	Normal	LUAD
TCGA-50-8459-01A	0.49618709322322124	Tumor	LUAD
TCGA-50-6590-01A	1.5468813416386833	Tumor	LUAD
TCGA-49-6742-01A	1.0375937131637913	Tumor	LUAD
TCGA-64-1679-01A	0.9488377902918048	Tumor	LUAD
TCGA-99-7458-01A	0.7818423368272827	Tumor	LUAD
TCGA-97-A4M7-01A	0.583552616303268	Tumor	LUAD
TCGA-MP-A4TH-01A	0.2780501779913121	Tumor	LUAD
TCGA-44-6144-11A	0.22818784547738533	Normal	LUAD
TCGA-75-5122-01A	1.1488999164581413	Tumor	LUAD
TCGA-50-5930-11A	0.09805390177936513	Normal	LUAD
TCGA-50-5066-02A	1.6695088912455478	Tumor	LUAD
TCGA-62-A46P-01A	0.1977370881446949	Tumor	LUAD
TCGA-38-4626-11A	0.18952599742859333	Normal	LUAD
TCGA-50-5935-11A	0.19842174945938892	Normal	LUAD
TCGA-38-4632-11A	0.2398007334684541	Normal	LUAD
TCGA-75-6212-01A	0.5625129254495062	Tumor	LUAD
TCGA-44-6146-01A	0.5946444580012977	Tumor	LUAD
TCGA-55-7913-01B	1.8747715345858798	Tumor	LUAD
TCGA-78-7166-01A	0.726059620371822	Tumor	LUAD
TCGA-93-A4JN-01A	1.263211081149645	Tumor	LUAD
TCGA-55-6985-01A	1.394554077632965	Tumor	LUAD
TCGA-55-6975-11A	0.2888913731316227	Normal	LUAD
TCGA-38-4627-01A	0.5207127096847508	Tumor	LUAD
TCGA-55-6975-01A	2.0155810866926127	Tumor	LUAD
TCGA-62-A46V-01A	0.7430906420659922	Tumor	LUAD
TCGA-55-6984-01A	0.8508763135615649	Tumor	LUAD
TCGA-50-6594-01A	1.3202854094189436	Tumor	LUAD
TCGA-49-AAR3-01A	1.5200518762062607	Tumor	LUAD
TCGA-49-6744-11A	0.22311923360949615	Normal	LUAD
TCGA-86-7955-01A	2.280636945595971	Tumor	LUAD
TCGA-55-A4DG-01A	0.4464230062630158	Tumor	LUAD
TCGA-44-6148-01A	0.1898873014787295	Tumor	LUAD
TCGA-93-A4JP-01A	0.8916814831060715	Tumor	LUAD
TCGA-78-7150-01A	2.009561337126533	Tumor	LUAD
TCGA-97-8177-01A	0.549315460806416	Tumor	LUAD
TCGA-50-5933-11A	0.20731266784513638	Normal	LUAD
TCGA-75-6203-01A	0.3999208073186121	Tumor	LUAD
TCGA-50-5946-01A	2.3365975696404178	Tumor	LUAD
TCGA-50-5055-01A	0.5409760015539178	Tumor	LUAD
TCGA-78-8648-01A	0.6042088865012891	Tumor	LUAD
TCGA-44-6778-11A	0.3431880246127604	Normal	LUAD
TCGA-78-8640-01A	1.3033439963105118	Tumor	LUAD
TCGA-50-5935-01A	0.5799403995809281	Tumor	LUAD
TCGA-78-7167-01A	0.11681070250370705	Tumor	LUAD
TCGA-69-7978-01A	1.7689735079132136	Tumor	LUAD
TCGA-86-8054-01A	2.034650144606162	Tumor	LUAD
TCGA-69-7974-01A	1.1878794181562	Tumor	LUAD
TCGA-44-3398-01A	0.7204081208825773	Tumor	LUAD
TCGA-NJ-A4YG-01A	0.3629441817187955	Tumor	LUAD
TCGA-78-7537-01A	0.15715874871787788	Tumor	LUAD
TCGA-38-4629-01A	1.6376339265010667	Tumor	LUAD
TCGA-55-8510-01A	1.2072870704251055	Tumor	LUAD
TCGA-69-7760-01A	1.196029171059696	Tumor	LUAD
TCGA-55-7284-01B	0.5067481573525716	Tumor	LUAD
TCGA-55-A4DF-01A	2.192514304981158	Tumor	LUAD
TCGA-05-4402-01A	1.1164610970025244	Tumor	LUAD
TCGA-86-A456-01A	0.6397939228582904	Tumor	LUAD
TCGA-49-AARR-01A	0.29247852201077795	Tumor	LUAD
TCGA-44-7667-01A	1.3779583447765857	Tumor	LUAD
TCGA-86-A4P8-01A	0.3592194468288601	Tumor	LUAD
TCGA-50-8457-01A	0.309698209652014	Tumor	LUAD
TCGA-80-5608-01A	1.6630711301972019	Tumor	LUAD
TCGA-86-6851-01A	1.2403500996481822	Tumor	LUAD
TCGA-55-6970-01A	1.1060935019145903	Tumor	LUAD
TCGA-05-4384-01A	0.2989463555390677	Tumor	LUAD
TCGA-44-7671-01A	0.43601976436113626	Tumor	LUAD
TCGA-55-8511-01A	1.600743692361279	Tumor	LUAD
TCGA-MP-A4TC-01A	1.4752612893291537	Tumor	LUAD
TCGA-91-6828-01A	0.9063182500771348	Tumor	LUAD
TCGA-55-8302-01A	1.0180421200094198	Tumor	LUAD
TCGA-55-8087-01A	0.2563867675433917	Tumor	LUAD
TCGA-L9-A743-01A	1.161568356221021	Tumor	LUAD
TCGA-38-4631-01A	1.941046273825379	Tumor	LUAD
TCGA-NJ-A4YF-01A	1.3517597969800206	Tumor	LUAD
TCGA-55-7815-01A	1.339679510536807	Tumor	LUAD
TCGA-55-8620-01A	1.6019484591970503	Tumor	LUAD
TCGA-50-5941-01A	1.3927161852043968	Tumor	LUAD
TCGA-78-7539-01A	0.42142938200326957	Tumor	LUAD
TCGA-55-8301-01A	1.4448347778386461	Tumor	LUAD
TCGA-50-5939-11A	0.21816061675022777	Normal	LUAD
TCGA-73-A9RS-01A	1.8395281497571028	Tumor	LUAD
TCGA-44-2665-01A	1.0957026283932763	Tumor	LUAD
TCGA-L9-A8F4-01A	1.6685542220443204	Tumor	LUAD
TCGA-55-7725-01A	0.3266713309397258	Tumor	LUAD
TCGA-55-A57B-01A	0.7629426435302116	Tumor	LUAD
TCGA-86-8673-01A	1.3601122592345565	Tumor	LUAD
TCGA-86-8074-01A	1.5369689855645605	Tumor	LUAD
TCGA-86-A4D0-01A	1.8670419776821354	Tumor	LUAD
TCGA-MP-A4T8-01A	1.263785975680522	Tumor	LUAD
TCGA-93-A4JQ-01A	0.9873927477698937	Tumor	LUAD
TCGA-44-2666-01B	1.103903409523811	Tumor	LUAD
TCGA-97-8552-01A	0.25420451507098046	Tumor	LUAD
TCGA-69-7764-01A	0.7807846740650394	Tumor	LUAD
TCGA-86-7701-01A	2.317398380506425	Tumor	LUAD
TCGA-62-A470-01A	0.544585010475819	Tumor	LUAD
TCGA-55-7727-01A	1.8064384391109372	Tumor	LUAD
TCGA-L9-A7SV-01A	1.3126763513350612	Tumor	LUAD
TCGA-97-7938-01A	0.40882752121908	Tumor	LUAD
TCGA-67-6215-01A	0.9386189813810769	Tumor	LUAD
TCGA-55-7907-01A	0.6535794331642136	Tumor	LUAD
TCGA-MP-A4T9-01A	1.0881014491407377	Tumor	LUAD
TCGA-97-7552-01A	0.5388087736438505	Tumor	LUAD
TCGA-05-5429-01A	1.0716495189924278	Tumor	LUAD
TCGA-91-6847-01A	1.7812142923690937	Tumor	LUAD
TCGA-44-A4SS-01A	1.3580047090119451	Tumor	LUAD
TCGA-55-8097-01A	0.22712052262504767	Tumor	LUAD
TCGA-97-8171-01A	0.5712896519379126	Tumor	LUAD
TCGA-L9-A443-01A	0.859399674880295	Tumor	LUAD
TCGA-55-8089-01A	1.5894231621116706	Tumor	LUAD
TCGA-05-4424-01A	1.2957023232161327	Tumor	LUAD
TCGA-62-8395-01A	0.3387592661433683	Tumor	LUAD
TCGA-53-7624-01A	2.1576261832198322	Tumor	LUAD
TCGA-64-1676-01A	1.126425809247584	Tumor	LUAD
TCGA-55-1596-01A	1.9647784183613457	Tumor	LUAD
TCGA-97-8174-01A	0.3344933741230849	Tumor	LUAD
TCGA-93-7348-01A	0.4933526366922369	Tumor	LUAD
TCGA-38-4630-01A	1.9364817297367707	Tumor	LUAD
TCGA-05-5423-01A	0.6391549517626723	Tumor	LUAD
TCGA-49-6767-01A	2.1841128979666764	Tumor	LUAD
TCGA-05-4397-01A	3.1126943270226146	Tumor	LUAD
TCGA-55-7910-01A	2.5775522048220703	Tumor	LUAD
TCGA-J2-A4AG-01A	0.39438595360795203	Tumor	LUAD
TCGA-50-5936-01A	1.3724336594662598	Tumor	LUAD
TCGA-86-8073-01A	0.9678822227275617	Tumor	LUAD
TCGA-44-4112-01B	1.8498880643611344	Tumor	LUAD
TCGA-05-5715-01A	0.8462999126328145	Tumor	LUAD
TCGA-44-5643-01A	1.5659908411469532	Tumor	LUAD
TCGA-75-5146-01A	0.5530165706490251	Tumor	LUAD
TCGA-NJ-A4YQ-01A	1.2548191451349573	Tumor	LUAD
TCGA-44-2657-01A	0.8274763839641668	Tumor	LUAD
TCGA-55-7995-01A	1.7942087233775836	Tumor	LUAD
TCGA-44-2662-01B	3.77104079234632	Tumor	LUAD
TCGA-49-4514-01A	1.1784180059455112	Tumor	LUAD
TCGA-55-6712-01A	1.3725761212715826	Tumor	LUAD
TCGA-44-4112-01A	0.9781609220822665	Tumor	LUAD
TCGA-55-6972-01A	0.5409813508652124	Tumor	LUAD
TCGA-44-3919-01A	0.9354762137333348	Tumor	LUAD
TCGA-J2-8192-01A	0.9910509494052937	Tumor	LUAD
TCGA-55-6968-11A	0.21472607328939255	Normal	LUAD
TCGA-44-A47A-01A	0.9593091654284626	Tumor	LUAD
TCGA-75-5147-01A	1.3664944021138599	Tumor	LUAD
TCGA-86-A4JF-01A	1.518710456791653	Tumor	LUAD
TCGA-69-8453-01A	0.6048620847996279	Tumor	LUAD
TCGA-55-6985-11A	0.36181542308104786	Normal	LUAD
TCGA-73-4662-01A	0.7814722154119712	Tumor	LUAD
TCGA-50-6595-11A	0.24845982488859672	Normal	LUAD
TCGA-95-7039-01A	0.8359094889524494	Tumor	LUAD
TCGA-NJ-A4YP-01A	0.957479560501034	Tumor	LUAD
TCGA-62-A46O-01A	2.3328383021348524	Tumor	LUAD
TCGA-73-4668-01A	1.5279364314658244	Tumor	LUAD
TCGA-05-4433-01A	0.9774488647871317	Tumor	LUAD
TCGA-95-A4VN-01A	1.5752041471410103	Tumor	LUAD
TCGA-78-7156-01A	0.14796353030316176	Tumor	LUAD
TCGA-38-A44F-01A	0.3016902362856107	Tumor	LUAD
TCGA-05-4396-01A	0.6360753777450086	Tumor	LUAD
TCGA-55-8204-01A	1.5756802347296122	Tumor	LUAD
TCGA-55-7281-01A	0.4838805533076607	Tumor	LUAD
TCGA-05-4405-01A	1.0370550787001565	Tumor	LUAD
TCGA-55-6982-11A	0.28582450061627207	Normal	LUAD
TCGA-55-8614-01A	1.181301539559044	Tumor	LUAD
TCGA-44-6148-11A	0.3038728357581406	Normal	LUAD
TCGA-78-7152-01A	0.31182884330010924	Tumor	LUAD
TCGA-64-5781-01A	0.997700447806074	Tumor	LUAD
TCGA-55-7227-01A	0.6777758398008031	Tumor	LUAD
TCGA-MP-A4TD-01A	0.7142461223461484	Tumor	LUAD
TCGA-91-6849-11A	0.20730772776634895	Normal	LUAD
TCGA-86-8281-01A	0.4075506442220687	Tumor	LUAD
TCGA-55-8513-01A	0.37240729590151533	Tumor	LUAD
TCGA-78-7542-01A	2.2984982764269675	Tumor	LUAD
TCGA-50-6673-01A	0.8373463354871996	Tumor	LUAD
TCGA-44-2662-11A	0.17143145094273607	Normal	LUAD
TCGA-O1-A52J-01A	0.9111588204502545	Tumor	LUAD
TCGA-05-4425-01A	0.861051329396079	Tumor	LUAD
TCGA-73-4659-01A	1.4011479344245985	Tumor	LUAD
TCGA-35-5375-01A	2.0756530779565256	Tumor	LUAD
TCGA-44-2668-01B	2.719726413314234	Tumor	LUAD
TCGA-91-6829-11A	0.5026986030751319	Normal	LUAD
TCGA-86-6562-01A	1.2831100982950374	Tumor	LUAD
TCGA-86-8358-01A	3.3382636988054837	Tumor	LUAD
TCGA-50-5932-11A	0.2355827658537298	Normal	LUAD
TCGA-44-6776-01A	0.2012730410691294	Tumor	LUAD
TCGA-95-7944-01A	1.0657771020321605	Tumor	LUAD
TCGA-MP-A4SW-01A	1.0493729412519073	Tumor	LUAD
TCGA-49-4487-01A	1.7493901240871979	Tumor	LUAD
TCGA-05-4403-01A	0.24130848427908577	Tumor	LUAD
